Фон д/акв. 60см тонкий 9033 1рул/25м;924
Фон д/акв. 70см двухст. 9004 1м;213
Фон д/акв. 70см двухст. 9011 1м;213
Фон д/акв. 70см двухст. 9012 1м;213
Фон д/акв. 70см двухст. 9014 1м;213
Фон д/акв. 70см двухст. 9019 1м;213
Фон д/акв. 80см двухст. 9004 1м;270
Фон д/акв. 80см двухст. 9019 1м;270
"Фон рельефный ""JUWEL"" Cliff Light 60*55см светлый";5410
"Фон рельефный ""JUWEL"" Cliff Light Terrace A";1477
"Фон рельефный ""JUWEL"" Rock-600 600*550";3310
"Фон рельефный ""JUWEL"" Root 450*450";3357
"Фон рельефный ""JUWEL"" Root 600*550";4763
"Фон рельефный ""JUWEL"" Stone clay 60*55см глина";3553
"Фон рельефный ""JUWEL"" STR-600 500*595";2237
"Фон рельефный ""JUWEL"" Терраса А 350*150см";1423
"Фон рельефный ""Амазон"" 130*60см";17447
"Фон рельефный ""Борнео"" 150*50см";15004
"Фон рельефный ""Рокки"" 120*50см";12039
"Фон рельефный ""Рокки"" 60*30см";3529
"Фон рельефный д/фильтра ""JUWEL"" Filtercover Cliff Dark";2834
"Фон рельефный д/фильтра ""JUWEL"" Filtercover Cliff Light";1666
"Фон рельефный д/фильтра ""JUWEL"" Filtercover Stone Clay";1467
"Фон рельефный д/фильтра ""JUWEL"" Filtercover Stone Granite";1666
"Фон рельефный д/фильтра ""JUWEL"" Filtercover Stone Lime";2699
"Фон рельефный д/фильтра ""JUWEL"" Рио-240 S-47";4027
"Фон рельефный д/фильтра ""JUWEL"" Рио-300/400/Тригон-350 S-55";4264
Аквариумы, террариумы;
"Аквариум ""ANUBIAS"" 200л B-850H+ 850*420*650см тик с тумбой";36513
"Аквариум ""ANUBIAS"" 210л B-1000H+ 1000*420*650мм дугов., св. 2*39W T5, тумба черн.";44750
"Аквариум ""AQUAEL"" 50 45л прямоуг. (крышка)";6841
"Аквариум ""Aqualampe"" 20л (оранж.)";8663
"Аквариум ""Aquaplasma 150"" 90л (бук) 029, 01976";61500
"Аквариум ""Aquaplasma 150"" 90л (вишня) 01977 цв.030";61500
"Аквариум ""Aquaplasma 150"" 90л (серебр.) 007, 01974";61500
"Аквариум ""Elite Corner 120"" 305л (бук) с тумбой 02585 цв.029";94600
"Аквариум ""Elite Horizon 150"" 400л (бук) 150*55*60 без тумбы";70000
"Аквариум ""Evasion 120"" 230л 0515 (вишня) 120*40*55 с тумбой (стекл.двери) 00529 цвет 030";53875
"Аквариум ""Evasion 50"" 140л (венге) 50*50*60 с тумбой 031";32375
"Аквариум ""FERPLAST"" Cayman 110 230л open серебр. 110*45*64 с тумбой TRENDY черн.";60875
"Аквариум ""FERPLAST"" Cayman 110 300л open scenic металлик с тумбой";56250
"Аквариум ""FERPLAST"" Cayman 110 300л scenic металлик с тумбой";57838
"Аквариум ""FERPLAST"" Cayman 110 300л scenic черный с тумбой TRENDY 110*55*61.5/73";57750
"Аквариум ""FERPLAST"" Cayman 80 120л extreme черный";22463
"Аквариум ""FERPLAST"" Cayman 80 150л scenic металлик с тумбой";40000
"Аквариум ""JUWEL"" Тригон-190 (190л) без тумбы т.-коричн. 98.5*70*60";24508
"Аквариум ""Marina"" 2л Betta Kit Floral";939
"Аквариум ""Marina"" 2л Betta Kit Ying/Yang";939
"Аквариум ""MP"" Aquamagic 37л 40*35см";8881
"Аквариум ""MP"" Scubabay с тумбой коричневый 661004";112750
"Аквариум ""WROMAK"" 54л Funy Fish 60 profil желтый";4435
"Аквариум ""WROMAK"" 54л Funy Fish 60 profil зеленый";4435
"Аквариум ""WROMAK"" 54л Funy Fish 60 profil красный";4435
"Аквариум ""WROMAK"" 54л Funy Fish 60 profil синий";4435
"Аквариум ""матрешка"" 11,17,22,27л 1*4";1919
"Аквариум ""матрешка"" 11,17,22л 1*3";1337
"Аквариум ""матрешка"" 17,22,27л 1*3";1549
"Аквариум ""матрешка"" 22,27,33,38л 1*4";2540
"Аквариум ""матрешка"" 27,33,38л 1*3";2029
"Аквариум ""матрешка"" 6,8,11л 1*3";881
Аквариум полусфера 25л 485*190*310мм К-Ур;810
Аквариум полусфера 34л 520*230*325мм К-Ур;991
Аквариум полусфера 39л К-Ур;1069
Аквариум полусфера 46л 560*270*345 К-Ур;1557
Аквариум полусфера 51л К-Ур;2044
Аквариум полусфера 60л К-Ур;2154
Аквариум прямоуг. без света 100л 768*320*414мм К-Ур;2753
Аквариум прямоуг. без света 44л;684
Аквариум прямоуг. без света 50л 580*255*340мм;1290
Аквариум прямоуг. без света 80л 713*300*390мм;2139
Аквариум угловой 13л К-Ур;238
Аквариум угловой 17л К-Ур;311
Аквариум угловой 24л К-Ур;438
Аквариум угловой 30л К-Ур;548
Аквариум угловой 38л К-Ур;694
Аквариум угловой 48л К-Ур;877
Аквариум угловой 60л 440*440*450мм с пласт. светом К-Ур;6091
Аквариум угловой 60л К-Ур;1539
Аквариум угловой 80л К-Ур;2175
"Отсадник д/рыб ""HAGEN"" 2 в 1 А-931, А-10902";488
"Отсадник д/рыб ""HAGEN"" 4 в 1 А-10936";767
"Отсадник д/рыб ""JBL"" N-Box сетчатый 2л 6150200";561
"Поледариум ""FERPLAST"" Jamaica 60 серебр.";6454
Террариум 1.3л В7023/410100;253
Террариум 2.7л В410200;308
Террариум д/черепах В430400;886
Террариум д/черепах В460100;1427
Террариум д/черепах малый В-7064/430100;341
Террариум д/черепах с плотиком 48л;1022
Террариум д/черепах угл. с плотиком 46л;944
Террариум д/черепах угл. с плотиком 55л;1022
"Терраса ""HOBBY"" 3-D-Terrace 40х12 см 32031";725
"Тумба под аквар. ""FERPLAST"" Cayman 80 Scenic черная Trendy 66008417";17250
"Тумба под аквар. ""JUWEL"" Вижин-260 260 SB (бук)";12376
"Тумба под аквар. ""JUWEL"" Лидо-200 (т-коричн.)";9859
"Тумба под аквар. ""JUWEL"" Рекорд-96 закр. 96SB";6300
"Тумба под аквар. ""JUWEL"" Рио-300 125 SB (черная)";13738
"Тумба под аквар. ""JUWEL"" Тригон-190 (бук)";12553
Тумба под аквар. 100л К-Ур стекл. двери (77*33см);3921
Тумба под аквар. 200л 1000*400 черная (стекл.двери);6289
Тумба под аквар. полусфера 104л 825*375 (стекл.двери);4379
Тумба под аквар. полусфера 240л 1200*400 черная (дерев.двери);6650
;
;
;
;
;
